@relation review

@attribute sentence string
@attribute aspect {character,plot,neither}

@data
'She explained Quidditch again told us who Ron and Hermione are what happened at the end of last school year ',character
'And to me that wasnt necessaryThere are some differences between the film and book not as many as the later booksfilms though but I dont really mind',neither
'The film is my absolute favourite I like the changes theyve made expect for leaving out information about the Marauders so I dont really know which one I actually prefer JK Rowling really needs to come out with a prequel ASAP',plot
'I love this book so much because of the Marauders and I wish we knew more about them and their era ',neither
'I think we can all agree that wed prefer a prequel over a sequel such as The Cursed Child ',neither
'And yes I know about Fantastic Beasts but thats not really Potter related so that doesnt count ',neither
'Reread always magical starsLets not talk about how Sirius kept his sanity most of it anyway in Azkaban to avenge his best friendsOr how he asked Harry to stay with him for the summerAnd the thing that happened in the later booksLets not ',neither
'How do you even write a review of Harry Potter when youre one of the very few people in this muggle world who is reading it for the first time and just want to fangirl about it',plot
'I have no idea why I waited so long to start this series but I am going to rectify that and finish rest of the books this year',neither
'Also I might be the only person who havent been spoiled for this series ',neither
'Which also includes movie because Ive only watched first two P So basically I am reading HP series for the firstHow do you even write a review of Harry Potter when youre one of the very few people in this muggle world who is reading it for the first time and just want to fangirl about it',neither
'I have no idea why I waited so long to start this series but I am going to rectify that and finish rest of the books this year',neither
'Also I might be the only person who havent been spoiled for this series ',neither
'Which also includes movie because Ive only watched first two P So basically I am reading HP series for the first time ',neither
'I am obviously not going to write about what I loved in this book ',neither
'Because well then Ill have to mention every scene of this book because it was that amazing',plot
'Instead I am going to write about what Ill remember this series byHarry Ron and Hermiones friendship ',plot
'Hagrids love for animalsdragons ',neither
'Villains ',neither
'Dumbledore Draco Malfoy well he deserved it PSirius black ',neither
'view spoiler The plot twist at the end was really unexpected hide spoilerDont trust some animals in Hogwarts you never know what they might turn intoI love Weasleys ',neither
'Every ',neither
'one ',neither
'of ',neither
'them ',neither
'Owl posts are awesome and so are owlsLastly one of the memorable characters so far Professor LupinOff to start Goblet of Firebrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbrbr The plot twist at the end was really unexpected hide spoiler ',character
'Este es hasta ahora mUED favorito de la saga pase por todos los sentimientos posibles la final de quidditch lo mUEximo Harry me matUF de amor Ron me hizo reUEDr en cada diUElogo y Hermione mi favorita de todos los tiempos ',character
'Como siempre termino de leer estos libros con el corazUFn lleno de amor y de magia ReseUFA Completa httpbastvilardblogspotcom ',neither
'Another fantastic read ',neither
'Its hard to stop once you start this seriesAddictive MuchLoved it and cant wait to start The Goblet of Fire ',neither
'Hogwarts will always be there to welcome you home ',neither
'I was feeling guilty okaySeeing this in my currently reading shelf while in reality it was in standby mode ',plot
'And there are MoonyPadfootProngs and Wormtail Sexy names in Prisoner of AzkabanSo the welcome home thing gets even better ',character
'Since my reading slump wont let me read or sleep I might as well try to knock some sense into mudblood people who still havent picked up the perfection that is Harry Potter ',neither
'Hey dont look at me acc Hogwarts will always be there to welcome you home ',neither
'I was feeling guilty okaySeeing this in my currently reading shelf while in reality it was in standby mode ',plot
'And there are MoonyPadfootProngs and Wormtail Sexy names in Prisoner of AzkabanSo the welcome home thing gets even better ',character
